runid,m,eff_pop,n_pops,n_alleles
5156,0.1,1000,30,30
5157,0.1,1000,30,30
5158,0.1,1000,30,30
5159,0.1,1000,30,30
5160,0.1,1000,30,30
5161,0.1,1000,30,30
5162,0.1,1000,30,30
5163,0.1,1000,30,30
5164,0.1,1000,30,30
5165,0.1,1000,30,30
5166,0.1,1000,30,30
5167,0.1,1000,30,30
5168,0.1,1000,30,30
5169,0.1,1000,30,30
5170,0.1,1000,30,30
5171,0.1,1000,30,30
5172,0.1,1000,30,30
5173,0.1,1000,30,30
5174,0.1,1000,30,30
5175,0.1,1000,30,30
5176,0.1,1000,30,30
5177,0.1,1000,30,30
5178,0.1,1000,30,30
5179,0.1,1000,30,30
5180,0.1,1000,30,30
5181,0.1,1000,30,30
5182,0.1,1000,30,30
5183,0.1,1000,30,30
5184,0.1,1000,30,30
5185,0.1,1000,30,30
5186,0.1,1000,30,30
5187,0.1,1000,30,30
5188,0.1,1000,30,30
5189,0.1,1000,30,30
5190,0.1,1000,30,30
5191,0.1,1000,30,30
5192,0.1,1000,30,30
5193,0.1,1000,30,30
5194,0.1,1000,30,30
5195,0.1,1000,30,30
5196,0.1,1000,30,30
5197,0.1,1000,30,30
5198,0.1,1000,30,30
5199,0.1,1000,30,30
5200,0.1,30,100,30
5201,0.1,30,100,30
5202,0.1,30,100,30
5203,0.1,30,100,30
5204,0.1,30,100,30
5205,0.1,30,100,30
5206,0.1,30,100,30
5207,0.1,30,100,30
5208,0.1,30,100,30
5209,0.1,30,100,30
5210,0.1,30,100,30
5211,0.1,30,100,30
5212,0.1,30,100,30
5213,0.1,30,100,30
5214,0.1,30,100,30
5215,0.1,30,100,30
5216,0.1,30,100,30
5217,0.1,30,100,30
5218,0.1,30,100,30
5219,0.1,30,100,30
5220,0.1,30,100,30
5221,0.1,30,100,30
5222,0.1,30,100,30
5223,0.1,30,100,30
5224,0.1,30,100,30
5225,0.1,30,100,30
5226,0.1,30,100,30
5227,0.1,30,100,30
5228,0.1,30,100,30
5229,0.1,30,100,30
5230,0.1,30,100,30
5231,0.1,30,100,30
5232,0.1,30,100,30
5233,0.1,30,100,30
5234,0.1,30,100,30
5235,0.1,30,100,30
5236,0.1,30,100,30
5237,0.1,30,100,30
5238,0.1,30,100,30
5239,0.1,30,100,30
5240,0.1,30,100,30
5241,0.1,30,100,30
5242,0.1,30,100,30
5243,0.1,30,100,30
5244,0.1,30,100,30
5245,0.1,30,100,30
5246,0.1,30,100,30
5247,0.1,30,100,30
5248,0.1,30,100,30
5249,0.1,30,100,30
5250,0.1,100,100,30
5251,0.1,100,100,30
5252,0.1,100,100,30
5253,0.1,100,100,30
5254,0.1,100,100,30
5255,0.1,100,100,30
5256,0.1,100,100,30
5257,0.1,100,100,30
5258,0.1,100,100,30
5259,0.1,100,100,30
5260,0.1,100,100,30
5261,0.1,100,100,30
5262,0.1,100,100,30
5263,0.1,100,100,30
5264,0.1,100,100,30
5265,0.1,100,100,30
5266,0.1,100,100,30
5267,0.1,100,100,30
5268,0.1,100,100,30
5269,0.1,100,100,30
5270,0.1,100,100,30
5271,0.1,100,100,30
5272,0.1,100,100,30
5273,0.1,100,100,30
5274,0.1,100,100,30
5275,0.1,100,100,30
5276,0.1,100,100,30
5277,0.1,100,100,30
5278,0.1,100,100,30
5279,0.1,100,100,30
5280,0.1,100,100,30
5281,0.1,100,100,30
5282,0.1,100,100,30
5283,0.1,100,100,30
5284,0.1,100,100,30
5285,0.1,100,100,30
5286,0.1,100,100,30
5287,0.1,100,100,30
5288,0.1,100,100,30
5289,0.1,100,100,30
5290,0.1,100,100,30
5291,0.1,100,100,30
5292,0.1,100,100,30
5293,0.1,100,100,30
5294,0.1,100,100,30
5295,0.1,100,100,30
5296,0.1,100,100,30
5297,0.1,100,100,30
5298,0.1,100,100,30
5299,0.1,100,100,30
5300,0.1,300,100,30
5301,0.1,300,100,30
5302,0.1,300,100,30
5303,0.1,300,100,30
5304,0.1,300,100,30
5305,0.1,300,100,30
5306,0.1,300,100,30
5307,0.1,300,100,30
5308,0.1,300,100,30
5309,0.1,300,100,30
5310,0.1,300,100,30
5311,0.1,300,100,30
5312,0.1,300,100,30
5313,0.1,300,100,30
5314,0.1,300,100,30
5315,0.1,300,100,30
5316,0.1,300,100,30
5317,0.1,300,100,30
5318,0.1,300,100,30
5319,0.1,300,100,30
5320,0.1,300,100,30
5321,0.1,300,100,30
5322,0.1,300,100,30
5323,0.1,300,100,30
5324,0.1,300,100,30
5325,0.1,300,100,30
5326,0.1,300,100,30
5327,0.1,300,100,30
5328,0.1,300,100,30
5329,0.1,300,100,30
5330,0.1,300,100,30
5331,0.1,300,100,30
5332,0.1,300,100,30
5333,0.1,300,100,30
5334,0.1,300,100,30
5335,0.1,300,100,30
5336,0.1,300,100,30
5337,0.1,300,100,30
5338,0.1,300,100,30
5339,0.1,300,100,30
5340,0.1,300,100,30
5341,0.1,300,100,30
5342,0.1,300,100,30
5343,0.1,300,100,30
5344,0.1,300,100,30
5345,0.1,300,100,30
5346,0.1,300,100,30
5347,0.1,300,100,30
5348,0.1,300,100,30
5349,0.1,300,100,30
5350,0.1,1000,100,30
5351,0.1,1000,100,30
5352,0.1,1000,100,30
5353,0.1,1000,100,30
5354,0.1,1000,100,30
5355,0.1,1000,100,30
5356,0.1,1000,100,30
5357,0.1,1000,100,30
5358,0.1,1000,100,30
5359,0.1,1000,100,30
5360,0.1,1000,100,30
5361,0.1,1000,100,30
5362,0.1,1000,100,30
5363,0.1,1000,100,30
5364,0.1,1000,100,30
5365,0.1,1000,100,30
5366,0.1,1000,100,30
5367,0.1,1000,100,30
5368,0.1,1000,100,30
5369,0.1,1000,100,30
5370,0.1,1000,100,30
5371,0.1,1000,100,30
5372,0.1,1000,100,30
5373,0.1,1000,100,30
5374,0.1,1000,100,30
5375,0.1,1000,100,30
5376,0.1,1000,100,30
5377,0.1,1000,100,30
5378,0.1,1000,100,30
5379,0.1,1000,100,30
5380,0.1,1000,100,30
5381,0.1,1000,100,30
5382,0.1,1000,100,30
5383,0.1,1000,100,30
5384,0.1,1000,100,30
5385,0.1,1000,100,30
5386,0.1,1000,100,30
5387,0.1,1000,100,30
5388,0.1,1000,100,30
5389,0.1,1000,100,30
5390,0.1,1000,100,30
5391,0.1,1000,100,30
5392,0.1,1000,100,30
5393,0.1,1000,100,30
5394,0.1,1000,100,30
5395,0.1,1000,100,30
5396,0.1,1000,100,30
5397,0.1,1000,100,30
5398,0.1,1000,100,30
5399,0.1,1000,100,30
